entry	name	body
100083bc	__global_unwind2	[[100083bc, 100083db]]
10008421	__local_unwind2	[[10008421, 100084a4]]
100084c8	__NLG_Notify1	[[100084c8, 100084d0]]
100084d1	__NLG_Notify	[[100084d1, 100084ef]]
100084f0	FUN_100084f0	[[100084f0, 100084f2]]
100084f3	FUN_100084f3	[[100084f3, 100084fa]]
10008500	_strrchr	[[10008500, 1000852c]]
1000852d	__isdigit_l	[[1000852d, 1000857b]]
1000857c	_isdigit	[[1000857c, 100085a4]]
100085a5	__tolower_l	[[100085a5, 100086bb]]
100086bc	_tolower	[[100086bc, 100086e2]]
100086e3	FID_conflict:__atoflt_l	[[100086e3, 10008788]]
10008789	FID_conflict:__atoflt_l	[[10008789, 1000882e]]
1000882f	__fptostr	[[1000882f, 100088eb]]
100088ec	___dtold	[[100088ec, 100089a6]]
100089a7	__fltout2	[[100089a7, 10008a1d] [10008a21, 10008a34]]
10008a40	__alldvrm	[[10008a40, 10008b1e]]
10008b20	_memset	[[10008b20, 10008b99]]
10008ba0	__aullshr	[[10008ba0, 10008bbe]]
10008bc8	__controlfp_s	[[10008bc8, 10008c31]]
10008c32	FUN_10008c32	[[10008c32, 10008c4e] [10008c72, 10008c81]]
10008c82	__get_sse2_info	[[10008c82, 10008ce1]]
10008cf0	__ValidateImageBase	[[10008cf0, 10008d18]]
10008d20	__FindPESection	[[10008d20, 10008d61]]
10008d70	__IsNonwritableInCurrentImage	[[10008d70, 10008df8] [10008e10, 10008e2a]]
10008e2b	__initp_misc_winsig	[[10008e2b, 10008e43]]
10008e44	siglookup	[[10008e44, 10008e77]]
10008e78	___get_sigabrt	[[10008e78, 10008e84]]
10008e85	_raise	[[10008e85, 10008ff2] [10009008, 10009034]]
10008ff9	FUN_10008ff9	[[10008ff9, 10009007]]
10009035	FUN_10009035	[[10009035, 1000903e]]
1000903f	FUN_1000903f	[[1000903f, 10009048]]
10009049	FUN_10009049	[[10009049, 10009052]]
10009053	___crtInitCritSecNoSpinCount@8	[[10009053, 10009062]]
10009063	___crtInitCritSecAndSpinCount	[[10009063, 1000909d] [100090a1, 100090e8] [10009118, 10009127]]
10009128	__calloc_impl	[[10009128, 1000921e] [1000922d, 10009245]]
10009224	FUN_10009224	[[10009224, 1000922c]]
10009246	_realloc	[[10009246, 10009383] [10009393, 10009460]]
1000938a	FUN_1000938a	[[1000938a, 10009392]]
10009461	x_ismbbtype_l	[[10009461, 100094b1]]
100094b2	__ismbblead	[[100094b2, 100094c4]]
100094d0	_memcpy	[[100094d0, 10009532] [10009534, 10009552] [10009554, 1000955a] [10009568, 10009590] [10009594, 100095b6] [100095b8, 100095d4] [100095f8, 10009641] [10009654, 1000965a] [1000965c, 10009666] [10009668, 10009678] [1000967c, 10009692] [10009694, 100096b9] [100096bc, 100096c4] [100096c8, 100096e6] [100096f4, 10009714] [10009718, 1000973e] [10009740, 10009770] [10009794, 100097dd] [100097f0, 100097f6] [100097f8, 10009804] [10009808, 1000981a] [1000981c, 10009834]]
10009838	__local_unwind4	[[10009838, 100098c7]]
1000990e	FUN_1000990e	[[1000990e, 10009929]]
1000992a	_EH4_CallFilterFunc	[[1000992a, 10009940]]
10009941	_EH4_TransferToHandler	[[10009941, 10009959]]
1000995a	_EH4_GlobalUnwind	[[1000995a, 10009973]]
10009974	_EH4_LocalUnwind	[[10009974, 1000998a]]
